19990701,1500.1699999999992,1512.0799999999992,1490.0799999999992,1491.9199999999992,9.37111135E8
19990702,1491.9199999999992,1493.3099999999993,1481.6599999999992,1481.6599999999992,6.8174445E8
19990706,1481.6599999999992,1485.7999999999993,1467.5899999999992,1484.7599999999993,8.03222187E8
19990707,1484.7599999999993,1487.9299999999992,1476.999999999999,1477.0199999999993,8.79111111E8
19990708,1477.0199999999993,1486.1899999999991,1469.6299999999992,1478.4599999999991,9.22888913E8
19990709,1478.4599999999991,1478.4599999999991,1469.5999999999992,1469.5999999999992,7.78888913E8
19990712,1469.5999999999992,1478.1799999999992,1466.0599999999993,1473.7799999999993,7.61444456E8
19990713,1473.7799999999993,1486.0399999999993,1473.7799999999993,1479.3199999999993,8.17777778E8
19990714,1479.3199999999993,1486.3699999999992,1472.8299999999992,1474.7099999999991,8.40111123E8
19990715,1474.7099999999991,1474.7099999999991,1463.0399999999993,1463.2599999999993,9.0977773E8
19990716,1463.2599999999993,1465.8099999999993,1454.0999999999992,1454.0999999999992,7.93444456E8
19990719,1454.0999999999992,1468.3199999999993,1452.5499999999993,1465.229999999999,7.13699982E8
19990720,1465.229999999999,1497.729999999999,1465.229999999999,1495.7799999999993,8.38666619E8
19990721,1495.7799999999993,1500.249999999999,1486.2199999999991,1493.5899999999992,8.72777766E8
19990722,1493.5899999999992,1518.8999999999992,1493.5899999999992,1511.9099999999992,8.57444409E8
19990723,1511.9099999999992,1522.9699999999991,1505.4699999999991,1515.9399999999991,7.00644456E8
19990726,1515.9399999999991,1526.6799999999992,1514.2699999999993,1525.1199999999992,6.81611093E8
19990727,1525.1299999999992,1525.1299999999992,1504.1799999999992,1510.0399999999993,8.04222199E8
19990728,1510.0399999999993,1517.3399999999992,1502.3499999999992,1507.479999999999,7.67666679E8
19990729,1507.479999999999,1540.0599999999993,1507.479999999999,1531.8499999999992,8.55666631E8
19990730,1531.8499999999992,1544.3899999999992,1521.9599999999991,1544.1599999999992,8.18666667E8
19990802,1544.1599999999992,1547.6699999999992,1528.1899999999991,1544.8299999999992,7.21722216E8
19990803,1544.8299999999992,1557.9699999999991,1536.749999999999,1550.6999999999991,8.21777825E8
19990804,1550.6999999999991,1568.3799999999992,1542.7199999999991,1567.5499999999993,8.76999964E8
19990805,1567.5499999999993,1585.6499999999992,1559.1699999999992,1559.1699999999992,9.5477779E8
19990806,1559.1699999999992,1579.6899999999991,1556.1399999999992,1572.5899999999992,7.76555567E8
19990809,1572.5899999999992,1576.8899999999992,1566.1999999999991,1575.0799999999992,7.60333321E8
19990810,1575.0799999999992,1605.1499999999992,1574.2599999999993,1591.4499999999991,9.29111135E8
19990811,1591.4499999999991,1591.4499999999991,1570.9499999999991,1570.9499999999991,8.80333369E8
19990812,1570.9499999999991,1574.8199999999993,1559.2699999999993,1574.7199999999991,8.28444444E8
19990813,1574.7199999999991,1574.7199999999991,1545.1599999999992,1545.1999999999991,7.68555567E8
19990816,1545.1999999999991,1552.3699999999992,1541.8299999999992,1542.1099999999992,6.48388883E8
19990817,1542.1099999999992,1544.1199999999992,1528.7199999999991,1528.7199999999991,7.68333321E8
19990818,1528.7199999999991,1540.749999999999,1528.7199999999991,1540.0399999999993,7.58666667E8
19990819,1540.0399999999993,1557.5299999999993,1540.0399999999993,1549.2899999999993,7.60222246E8
19990820,1549.2899999999993,1549.2899999999993,1536.2699999999993,1536.2699999999993,7.34666667E8
19990823,1536.2699999999993,1536.2699999999993,1512.6399999999992,1512.6599999999992,7.58444468E8
19990824,1512.6599999999992,1519.249999999999,1499.5599999999993,1509.3799999999992,8.14111099E8
19990825,1509.3799999999992,1513.6799999999992,1490.0399999999993,1491.0899999999992,9.60666643E8
19990826,1491.0899999999992,1511.3499999999992,1491.0899999999992,1510.8699999999992,7.98888865E8
19990827,1510.8699999999992,1525.5299999999993,1507.249999999999,1524.6099999999992,6.33388895E8
19990830,1524.6099999999992,1550.0799999999992,1522.1799999999992,1548.8599999999992,6.64333321E8
19990831,1548.8599999999992,1565.9199999999992,1539.6099999999992,1552.4699999999991,9.57444456E8
19990901,1552.4699999999991,1552.489999999999,1541.6999999999991,1541.8099999999993,7.86888913E8
19990902,1541.8099999999993,1567.999999999999,1541.8099999999993,1553.7699999999993,7.63444433E8
19990903,1553.7699999999993,1553.7699999999993,1515.1399999999992,1515.6399999999992,7.36888889E8
19990907,1515.6399999999992,1523.2899999999993,1511.489999999999,1522.4299999999992,7.9477779E8
19990908,1522.4299999999992,1535.5199999999993,1517.6999999999991,1528.729999999999,8.79111111E8
19990909,1528.729999999999,1538.9699999999991,1525.2199999999991,1525.2199999999991,8.59888924E8
19990910,1525.2199999999991,1526.6799999999992,1515.2599999999993,1521.2199999999991,8.98333298E8
19990913,1521.2199999999991,1531.1799999999992,1521.2199999999991,1528.749999999999,7.30999988E8
19990914,1528.749999999999,1542.2699999999993,1528.6999999999991,1536.5899999999992,8.16111123E8
19990915,1536.5899999999992,1554.9099999999992,1525.6699999999992,1554.9099999999992,8.7477779E8
19990916,1554.9099999999992,1572.9099999999992,1550.3699999999992,1554.3999999999992,8.21111087E8
19990917,1554.3999999999992,1554.3999999999992,1535.2899999999993,1537.4599999999991,9.57666702E8
19990920,1537.4599999999991,1542.2699999999993,1534.499999999999,1537.3499999999992,6.31111111E8
19990921,1537.3599999999992,1570.9099999999992,1537.3499999999992,1565.2999999999993,9.08111076E8
19990922,1565.2999999999993,1575.0699999999993,1556.6999999999991,1562.3699999999992,9.13555532E8
19990923,1562.3699999999992,1595.5799999999992,1557.6299999999992,1592.4699999999991,9.8977773E8
19990924,1592.4699999999991,1609.0399999999993,1591.7099999999991,1595.5199999999993,9.69777778E8
19990927,1595.5199999999993,1595.5199999999993,1577.8499999999992,1589.5699999999993,8.6733331E8
19990928,1589.5699999999993,1616.6199999999992,1587.3299999999992,1590.6799999999992,9.83777754E8
19990929,1590.6799999999992,1604.7199999999991,1584.0499999999993,1604.5099999999993,9.51111111E8
19990930,1604.5099999999993,1604.5099999999993,1581.5699999999993,1590.1699999999992,1.130666667E9
19991001,1590.1699999999992,1607.0999999999992,1589.7099999999991,1590.0699999999993,9.95777801E8
19991004,1590.0699999999993,1590.0699999999993,1568.2799999999993,1568.2799999999993,8.92555567E8
19991005,1568.2799999999993,1586.4399999999991,1556.4699999999991,1571.5299999999993,1.073000012E9
19991006,1571.5299999999993,1571.5299999999993,1547.4199999999992,1547.479999999999,9.94666667E8
19991007,1547.479999999999,1558.749999999999,1544.8299999999992,1555.239999999999,9.19777754E8
19991008,1555.239999999999,1560.999999999999,1536.2699999999993,1536.8599999999992,9.96999964E8
19991011,1536.8599999999992,1539.9199999999992,1533.6499999999992,1537.6699999999992,7.28777766E8
19991012,1537.6699999999992,1561.0799999999992,1537.6699999999992,1559.8399999999992,8.64777766E8
19991013,1559.8399999999992,1590.0799999999992,1559.8399999999992,1587.3299999999992,9.12777766E8
19991014,1587.3299999999992,1605.2599999999993,1583.249999999999,1589.4599999999991,9.9144448E8
19991015,1589.4599999999991,1627.489999999999,1589.4599999999991,1625.4699999999991,1.013999976E9
19991018,1625.4699999999991,1639.1799999999992,1618.749999999999,1618.749999999999,9.09666702E8
19991019,1618.749999999999,1618.749999999999,1593.5599999999993,1611.5599999999993,1.006333345E9
19991020,1611.5599999999993,1611.5599999999993,1583.4399999999991,1583.4499999999991,1.032E9
19991021,1583.4499999999991,1607.2699999999993,1583.4499999999991,1589.2699999999993,1.124999964E9
19991022,1589.2699999999993,1589.2699999999993,1564.0699999999993,1571.229999999999,1.065777778E9
19991025,1571.229999999999,1586.8099999999993,1571.1999999999991,1579.249999999999,8.63333357E8
19991026,1579.249999999999,1591.0199999999993,1569.4199999999992,1590.9699999999991,9.75888877E8
19991027,1590.9699999999991,1592.3999999999992,1573.489999999999,1576.1699999999992,1.055666631E9
19991028,1576.1699999999992,1576.1699999999992,1530.4099999999992,1530.4399999999991,1.26122221E9
19991029,1530.4399999999991,1530.4399999999991,1499.7099999999991,1509.9499999999991,1.244999964E9
19991101,1509.9499999999991,1518.8299999999992,1505.5799999999992,1518.7599999999993,9.5666669E8
19991102,1518.7599999999993,1526.4699999999991,1503.5599999999993,1525.1399999999992,1.004999964E9
19991103,1525.1399999999992,1525.1399999999992,1512.5499999999993,1517.9499999999991,1.016E9
19991104,1517.9499999999991,1517.9499999999991,1503.4699999999991,1510.239999999999,1.09077779E9
19991105,1510.239999999999,1510.239999999999,1485.3999999999992,1502.6499999999992,1.119222234E9
19991108,1502.6499999999992,1507.0099999999993,1492.0999999999992,1495.8699999999992,8.96444492E8
19991109,1495.8699999999992,1511.4299999999992,1489.0699999999993,1507.5999999999992,9.4922221E8
19991110,1507.5999999999992,1512.8999999999992,1493.6999999999991,1499.4199999999992,1.094111099E9
19991111,1499.4199999999992,1500.6899999999991,1490.7599999999993,1491.4199999999992,9.90333345E8
19991112,1491.4199999999992,1504.3399999999992,1476.7599999999993,1476.8199999999993,1.000222246E9
19991115,1476.8199999999993,1480.5999999999992,1474.2999999999993,1478.489999999999,8.84111076E8
19991116,1478.489999999999,1478.489999999999,1452.5199999999993,1452.8099999999993,1.046888865E9
19991117,1452.8099999999993,1462.1899999999991,1449.4399999999991,1462.1699999999992,1.066666667E9
19991118,1462.1699999999992,1462.1699999999992,1447.5699999999993,1447.9399999999991,1.136444492E9
19991119,1447.9399999999991,1455.3399999999992,1447.9399999999991,1450.8799999999992,9.93111135E8
19991122,1450.8799999999992,1460.479999999999,1447.8799999999992,1451.9399999999991,9.70555544E8
19991123,1451.9399999999991,1470.6799999999992,1448.9699999999991,1468.239999999999,1.028999964E9
19991124,1468.239999999999,1473.7099999999991,1453.1699999999992,1455.7999999999993,8.16444492E8
19991126,1455.7999999999993,1456.739999999999,1447.6399999999992,1456.2599999999993,3.468E8
19991129,1456.2599999999993,1468.729999999999,1456.2599999999993,1465.0499999999993,9.62333298E8
19991130,1465.0499999999993,1485.9299999999992,1462.2899999999993,1483.8099999999993,1.057222258E9
19991201,1483.9699999999991,1485.499999999999,1472.7599999999993,1475.1599999999992,9.82222222E8
19991202,1475.1599999999992,1475.1599999999992,1463.8399999999992,1463.8399999999992,1.000777766E9
19991203,1463.8399999999992,1463.8399999999992,1425.4599999999991,1439.5799999999992,1.118222222E9
19991206,1439.5799999999992,1454.6299999999992,1438.729999999999,1449.5499999999993,1.018666667E9
19991207,1449.5499999999993,1463.7099999999991,1446.0699999999993,1463.7099999999991,1.206444468E9
19991208,1463.7099999999991,1468.999999999999,1457.2199999999991,1468.999999999999,1.063333357E9
19991209,1468.999999999999,1481.4099999999992,1454.4499999999991,1464.7699999999993,1.246777742E9
19991210,1464.7699999999993,1467.229999999999,1451.2999999999993,1455.8399999999992,1.096888889E9
19991213,1455.8399999999992,1462.7799999999993,1451.2999999999993,1457.6599999999992,1.086222222E9
19991214,1457.6599999999992,1471.2899999999993,1454.5799999999992,1469.7099999999991,1.141999976E9
19991215,1469.7099999999991,1476.6799999999992,1455.479999999999,1459.5499999999993,1.148777813E9
19991216,1459.5599999999993,1464.5299999999993,1449.7699999999993,1454.0999999999992,1.18922221E9
19991217,1454.0999999999992,1454.0999999999992,1441.1099999999992,1451.8499999999992,1.499777801E9
19991220,1451.8499999999992,1461.7799999999993,1443.7199999999991,1454.7899999999993,1.005111087E9
19991221,1454.7899999999993,1458.0799999999992,1436.4099999999992,1439.4499999999991,1.070555591E9
19991222,1439.4499999999991,1443.749999999999,1432.8599999999992,1436.8899999999992,9.44444492E8
19991223,1436.749999999999,1436.749999999999,1411.4399999999991,1414.5399999999993,8.09555532E8
19991227,1414.5399999999993,1422.0499999999993,1409.6899999999991,1415.7799999999993,8.02888913E8
19991228,1415.7899999999993,1420.0999999999992,1410.1999999999991,1415.2199999999991,7.28222246E8
19991229,1414.249999999999,1415.2199999999991,1406.8999999999992,1409.4199999999992,6.30955567E8
19991230,1407.5999999999992,1410.2799999999993,1399.749999999999,1408.4099999999992,6.16311087E8
19991231,1406.1699999999992,1409.4699999999991,1400.4599999999991,1403.6299999999992,4.15611117E8
20000103,1395.0099999999993,1434.7099999999991,1394.499999999999,1417.6599999999992,1.03533331E9
20000104,1426.4499999999991,1475.4599999999991,1426.4499999999991,1473.4599999999991,1.121111135E9
20000105,1477.8099999999993,1495.239999999999,1459.5399999999993,1470.7699999999993,1.206111099E9
20000106,1474.3799999999992,1480.8599999999992,1460.979999999999,1469.4299999999992,1.213666702E9
20000107,1471.8499999999992,1472.3499999999992,1431.4099999999992,1431.4099999999992,1.361333286E9
20000110,1421.9499999999991,1422.9299999999992,1408.4699999999991,1415.2799999999993,1.183111111E9
20000111,1416.9699999999991,1438.4599999999991,1414.0299999999993,1434.3199999999993,1.126666619E9
20000112,1433.3199999999993,1445.6199999999992,1430.1899999999991,1440.6299999999992,1.082888913E9
20000113,1436.9099999999992,1440.6299999999992,1418.2799999999993,1423.1999999999991,1.144888889E9
20000114,1415.8399999999992,1415.8399999999992,1399.7899999999993,1407.6799999999992,1.206555591E9
20000118,1409.2599999999993,1421.6299999999992,1407.729999999999,1417.739999999999,1.174111099E9
20000119,1420.9499999999991,1424.229999999999,1410.6499999999992,1416.979999999999,1.208666643E9
20000120,1413.6999999999991,1434.3199999999993,1407.3199999999993,1427.3099999999993,1.222999988E9
20000121,1423.5199999999993,1433.3399999999992,1420.1299999999992,1431.5199999999993,1.344222246E9
20000124,1428.4499999999991,1477.4599999999991,1418.6299999999992,1471.3499999999992,1.239777754E9
20000125,1469.989999999999,1484.3899999999992,1458.6199999999992,1462.8499999999992,1.193000012E9
20000126,1466.0199999999993,1472.739999999999,1460.3499999999992,1468.6899999999991,1.241444409E9
20000127,1465.1699999999992,1492.3399999999992,1453.9299999999992,1474.3199999999993,1.254999988E9
20000128,1474.6199999999992,1516.739999999999,1474.3199999999993,1512.7199999999991,1.217555532E9
20000131,1512.979999999999,1522.739999999999,1478.3999999999992,1478.4199999999992,1.104222246E9
20000201,1477.3199999999993,1488.1299999999992,1460.2899999999993,1463.5999999999992,1.090000024E9
20000202,1464.249999999999,1469.6799999999992,1452.3499999999992,1463.7599999999993,1.154000024E9
20000203,1460.0399999999993,1474.3399999999992,1446.8199999999993,1447.9099999999992,1.273888901E9
20000204,1445.3899999999992,1452.3499999999992,1436.8699999999992,1448.5099999999993,1.161222258E9
20000207,1449.0999999999992,1459.5499999999993,1445.6499999999992,1448.6399999999992,1.020111076E9
20000208,1445.8299999999992,1445.8299999999992,1430.999999999999,1431.1599999999992,1.164111076E9
20000209,1428.3599999999992,1461.229999999999,1428.3599999999992,1461.1699999999992,1.167222234E9
20000210,1459.1199999999992,1466.4699999999991,1450.8699999999992,1456.0499999999993,1.176444397E9
20000211,1457.7199999999991,1493.749999999999,1456.5199999999993,1485.7599999999993,1.139666679E9
20000214,1482.9599999999991,1492.2199999999991,1478.3199999999993,1482.9399999999991,1.030333345E9
20000215,1483.239999999999,1496.6699999999992,1465.0699999999993,1470.8299999999992,1.213444456E9
20000216,1470.8999999999992,1487.2799999999993,1468.0999999999992,1485.2099999999991,1.131999953E9
20000217,1478.1899999999991,1492.7899999999993,1473.0199999999993,1484.6199999999992,1.14977773E9
20000218,1484.8399999999992,1527.6299999999992,1484.5099999999993,1526.7899999999993,1.158111099E9
20000222,1525.5099999999993,1540.9099999999992,1514.7699999999993,1520.7099999999991,1.088888889E9
20000223,1519.979999999999,1530.4599999999991,1502.7599999999993,1512.1899999999991,1.104111123E9
20000224,1511.5199999999993,1542.979999999999,1508.3899999999992,1519.4499999999991,1.349999976E9
20000225,1520.0199999999993,1543.6899999999991,1510.6999999999991,1539.5199999999993,1.183555508E9
20000228,1541.739999999999,1547.8599999999992,1512.0599999999993,1524.8299999999992,1.140555567E9
20000229,1519.8799999999992,1519.8799999999992,1503.4099999999992,1506.4599999999991,1.338111147E9
20000301,1506.5199999999993,1506.5199999999993,1489.9199999999992,1493.6899999999991,1.415666631E9
20000302,1492.2899999999993,1502.5599999999993,1486.0199999999993,1491.1199999999992,1.331777801E9
20000303,1485.7899999999993,1485.7899999999993,1462.0099999999993,1463.7099999999991,1.278111099E9
20000306,1463.8099999999993,1488.0899999999992,1463.0699999999993,1481.5999999999992,1.143333357E9
20000307,1475.6099999999992,1523.2999999999993,1473.3999999999992,1517.2599999999993,1.460111076E9
20000308,1513.1899999999991,1526.4199999999992,1499.3199999999993,1506.1799999999992,1.336666643E9
20000309,1506.4599999999991,1515.1599999999992,1471.0599999999993,1471.1899999999991,1.247777754E9
20000310,1471.2799999999993,1480.6999999999991,1459.499999999999,1477.8099999999993,1.265333286E9
20000313,1485.7999999999993,1507.1699999999992,1474.5099999999993,1489.2599999999993,1.129000012E9
20000314,1483.999999999999,1513.729999999999,1477.5499999999993,1513.729999999999,1.215555508E9
20000315,1508.7899999999993,1515.8299999999992,1474.9699999999991,1480.729999999999,1.447555603E9
20000316,1476.4399999999991,1476.4399999999991,1414.4099999999992,1414.4099999999992,1.647000083E9
20000317,1415.479999999999,1419.6799999999992,1396.239999999999,1408.4099999999992,1.438999988E9
20000320,1410.5599999999993,1424.4499999999991,1402.6499999999992,1416.249999999999,1.023111111E9
20000321,1416.249999999999,1426.7999999999993,1378.9299999999992,1379.0099999999993,1.184333369E9
20000322,1377.489999999999,1385.6099999999992,1367.9599999999991,1372.239999999999,1.194444421E9
20000323,1371.7899999999993,1379.0099999999993,1340.6799999999992,1345.5299999999993,1.198111099E9
20000324,1343.1099999999992,1356.1199999999992,1319.7799999999993,1345.4199999999992,1.169111135E9
20000327,1343.6999999999991,1354.2599999999993,1338.2199999999991,1349.0199999999993,1.001111135E9
20000328,1351.7999999999993,1365.6799999999992,1345.5499999999993,1365.1499999999992,1.065666655E9
20000329,1363.729999999999,1375.5899999999992,1351.5599999999993,1364.3599999999992,1.179888924E9
20000330,1371.229999999999,1398.0399999999993,1355.5399999999993,1384.9599999999991,1.325999976E9
20000331,1378.4699999999991,1388.3499999999992,1353.1099999999992,1374.2999999999993,1.363777801E9
20000403,1382.6499999999992,1385.7899999999993,1365.7999999999993,1366.9099999999992,1.135222234E9
20000404,1362.8299999999992,1455.8999999999992,1346.6199999999992,1378.1499999999992,1.683844361E9
20000405,1382.8599999999992,1394.8299999999992,1366.2999999999993,1385.5099999999993,1.233666655E9
20000406,1380.9199999999992,1384.5999999999992,1361.1099999999992,1371.5399999999993,1.12E9
20000407,1366.6099999999992,1369.6599999999992,1354.3999999999992,1356.5299999999993,9.90666714E8
20000410,1355.7199999999991,1369.7599999999993,1345.749999999999,1368.4299999999992,9.48555567E8
20000411,1373.8299999999992,1385.9499999999991,1360.0699999999993,1372.2899999999993,1.079333357E9
20000412,1373.8899999999992,1406.5199999999993,1364.3599999999992,1405.7099999999991,1.306555544E9
20000413,1400.739999999999,1432.739999999999,1395.5399999999993,1432.3699999999992,1.146666667E9
20000414,1436.4099999999992,1533.5499999999993,1436.4099999999992,1516.3199999999993,1.421888853E9
20000417,1520.0299999999993,1526.0399999999993,1471.3499999999992,1471.4399999999991,1.338555544E9
20000418,1467.1399999999992,1475.3999999999992,1431.2699999999993,1431.2699999999993,1.232666643E9
20000419,1430.479999999999,1448.729999999999,1425.0899999999992,1445.4099999999992,1.112666643E9
20000420,1445.249999999999,1450.9199999999992,1437.4299999999992,1438.3399999999992,9.95777801E8
20000424,1456.7199999999991,1465.7799999999993,1442.9399999999991,1443.0199999999993,9.6522221E8
20000425,1434.4499999999991,1443.0199999999993,1395.2099999999991,1395.4399999999991,1.190111099E9
20000426,1395.499999999999,1415.7099999999991,1390.0799999999992,1411.8899999999992,1.110666619E9
20000427,1420.6699999999992,1437.9599999999991,1403.7099999999991,1407.9599999999991,1.234444421E9
20000428,1405.7099999999991,1424.5499999999993,1399.3899999999992,1420.4499999999991,1.093999976E9
20000501,1415.739999999999,1416.479999999999,1391.4399999999991,1404.6299999999992,1.073666655E9
20000502,1407.1099999999992,1427.739999999999,1404.6299999999992,1426.7899999999993,1.123888924E9
20000503,1428.6799999999992,1474.5199999999993,1428.6799999999992,1457.7799999999993,1.10177773E9
20000504,1457.9499999999991,1467.8999999999992,1452.2699999999993,1463.499999999999,1.02866669E9
20000505,1464.4199999999992,1467.6799999999992,1436.979999999999,1440.249999999999,8.94999988E8
20000508,1446.3599999999992,1455.9599999999991,1440.249999999999,1448.7099999999991,8.75111159E8
20000509,1446.239999999999,1471.0199999999993,1443.0699999999993,1460.739999999999,9.96222199E8
20000510,1465.979999999999,1497.6999999999991,1465.979999999999,1489.8299999999992,1.118222222E9
20000511,1469.979999999999,1489.8299999999992,1462.6299999999992,1465.0699999999993,1.059555556E9
20000512,1461.3799999999992,1462.6699999999992,1442.7099999999991,1451.9199999999992,9.53555532E8
20000515,1452.0199999999993,1455.8499999999992,1420.499999999999,1420.5199999999993,9.49555579E8
20000516,1416.5699999999993,1421.9399999999991,1402.499999999999,1406.8399999999992,1.061666702E9
20000517,1411.6699999999992,1431.2599999999993,1411.6699999999992,1425.0799999999992,9.11666631E8
20000518,1425.0799999999992,1436.2899999999993,1414.8399999999992,1435.6699999999992,8.97666655E8
20000519,1441.6799999999992,1471.1099999999992,1441.6799999999992,1465.9299999999992,9.48555567E8
20000522,1466.0099999999993,1504.2099999999991,1462.5999999999992,1472.1599999999992,9.65555579E8
20000523,1473.4299999999992,1499.489999999999,1469.0499999999993,1499.0199999999993,9.66555591E8
20000524,1501.2599999999993,1511.6799999999992,1471.4699999999991,1473.8299999999992,1.280333369E9
20000525,1471.7599999999993,1498.9599999999991,1460.7999999999993,1491.3599999999992,1.093888853E9
20000526,1490.4599999999991,1503.1899999999991,1481.3099999999993,1494.8599999999992,8.02888913E8
20000530,1488.8199999999993,1488.8199999999993,1450.4499999999991,1450.4599999999991,9.38000024E8
20000531,1452.6499999999992,1457.6299999999992,1438.2599999999993,1452.239999999999,1.067222187E9
20000601,1446.0899999999992,1446.8499999999992,1424.0699999999993,1424.0699999999993,1.06677779E9
20000602,1414.0099999999993,1424.0699999999993,1389.4499999999991,1395.6199999999992,1.291555556E9
20000605,1395.6199999999992,1408.2099999999991,1395.6199999999992,1405.249999999999,9.31777801E8
20000606,1406.0399999999993,1418.1099999999992,1401.499999999999,1415.0399999999993,1.055666631E9
20000607,1414.1899999999991,1417.729999999999,1398.2099999999991,1401.5199999999993,9.49555579E8
20000608,1398.729999999999,1416.4099999999992,1397.1899999999991,1411.2099999999991,9.4922221E8
20000609,1406.2899999999993,1417.999999999999,1400.1999999999991,1415.9299999999992,8.73333381E8
20000612,1414.9699999999991,1426.8899999999992,1409.9299999999992,1426.8799999999992,8.60111076E8
20000613,1427.1199999999992,1430.2999999999993,1402.3799999999992,1403.3999999999992,1.039888877E9
20000614,1401.979999999999,1404.999999999999,1389.2199999999991,1402.2999999999993,1.033000012E9
20000615,1401.7199999999991,1408.3499999999992,1390.7599999999993,1394.239999999999,1.123777801E9
20000616,1397.999999999999,1412.5399999999993,1396.8299999999992,1408.4199999999992,1.38977773E9
20000619,1408.989999999999,1410.7899999999993,1383.8999999999992,1386.9399999999991,1.024111123E9
20000620,1386.6599999999992,1402.6499999999992,1385.6599999999992,1396.9299999999992,1.146111147E9
20000621,1403.1299999999992,1404.4399999999991,1390.7899999999993,1393.8099999999993,1.121777778E9
20000622,1395.0899999999992,1424.9399999999991,1395.0899999999992,1420.6999999999991,1.136333369E9
20000623,1419.999999999999,1434.5599999999993,1413.0099999999993,1431.3999999999992,9.4177773E8
20000626,1428.5599999999993,1428.5599999999993,1412.9399999999991,1417.5699999999993,9.87777801E8
20000627,1417.739999999999,1422.3299999999992,1409.5299999999993,1422.3299999999992,1.158333345E9
20000628,1420.7199999999991,1422.3299999999992,1405.249999999999,1418.0599999999993,1.216777766E9
20000629,1421.2699999999993,1438.2099999999991,1417.7199999999991,1430.489999999999,1.234333298E9
